date,symbol,avg_sentiment,news_count
2024-08-05,DOGE,0.5615241379310344,29
2024-08-12,DOGE,0.5666193548387097,31
2024-08-19,DOGE,0.6502780487804878,41
2024-08-26,DOGE,0.33972702702702706,37
2024-09-02,DOGE,0.5589105263157894,38
2024-09-09,DOGE,0.562939393939394,33
2024-09-16,DOGE,0.5648619047619048,42
2024-09-23,DOGE,0.5935741935483871,31
2024-09-30,DOGE,0.4193880952380952,42
2024-10-07,DOGE,0.46692727272727275,33
2024-10-14,DOGE,0.47112682926829264,41
2024-10-21,DOGE,0.33289428571428575,35
2024-10-28,DOGE,0.5102195652173913,46
2024-11-04,DOGE,0.6230249999999999,40
2024-11-11,DOGE,0.5182431372549019,51
2024-11-18,DOGE,0.417348717948718,39
2024-11-25,DOGE,0.718952,50
2024-12-02,DOGE,0.7973446808510638,47
2024-12-09,DOGE,0.7734111111111112,36
2024-12-16,DOGE,0.8929514285714285,35
2024-12-23,DOGE,0.8913807692307691,52
2024-12-30,DOGE,0.8688981132075472,53
2025-01-06,DOGE,0.8544035087719298,57
2025-01-13,DOGE,0.9074173076923077,52
2025-01-20,DOGE,0.8622084745762711,59
2025-01-27,DOGE,0.9152340425531914,47
2025-02-03,DOGE,0.6715819999999999,50
2025-02-10,DOGE,0.8344096774193549,31
2025-02-17,DOGE,0.8132611111111111,36
