date,symbol,sentiment_index,sentiment_ema_7d,sentiment_change,news_count
2024-05-27,BNB,0.4629997625482082,0.4629997625482082,0.005479226029614648,6
2024-06-03,BNB,0.4510709211496777,0.4510709211496777,-0.01192884139853051,18
2024-06-10,BNB,0.39214562580863105,0.39214562580863105,-0.058925295341046624,9
2024-06-17,BNB,0.4969765006469048,0.4969765006469048,0.10483087483827375,3
2024-06-24,BNB,0.43627008940641276,0.43627008940641276,-0.06070641124049203,9
2024-07-01,BNB,0.3579760715251303,0.3579760715251303,-0.07829401788128248,5
2024-07-08,BNB,0.37901285722010425,0.37901285722010425,0.02103678569497397,5
2024-07-15,BNB,0.3786502857760834,0.3786502857760834,-0.00036257144402085384,4
2024-07-22,BNB,0.43662356195420005,0.43662356195420005,0.05797327617811665,6
2024-07-29,BNB,0.50281134956336,0.50281134956336,0.06618778760916,8
2024-08-05,BNB,0.41433157965068806,0.41433157965068806,-0.08847976991267198,8
2024-08-12,BNB,0.3066152637205505,0.3066152637205505,-0.10771631593013758,8
2024-08-19,BNB,0.3594305443097737,0.3594305443097737,0.052815280589223246,12
2024-08-26,BNB,0.3738577687811523,0.3738577687811523,0.014427224471378564,6
2024-09-02,BNB,0.2960128816915885,0.2960128816915885,-0.07784488708956377,3
2024-09-09,BNB,0.30497363868660415,0.30497363868660415,0.00896075699501564,6
2024-09-16,BNB,0.39066462523499756,0.39066462523499756,0.08569098654839341,7
2024-09-23,BNB,0.3630517001879981,0.3630517001879981,-0.02761292504699947,10
2024-09-30,BNB,0.2904413601503985,0.2904413601503985,-0.07261034003759959,2
2024-10-07,BNB,0.3091588024060331,0.3091588024060331,0.018717442255634598,7
2024-10-14,BNB,0.3293045419248265,0.3293045419248265,0.020145739518793393,8
2024-10-21,BNB,0.27545363353986124,0.27545363353986124,-0.05385090838496526,4
2024-10-28,BNB,0.3477073512763334,0.3477073512763334,0.07225371773647216,9
2024-11-04,BNB,0.41800769920288483,0.41800769920288483,0.07030034792655143,11
2024-11-11,BNB,0.5313911593623079,0.5313911593623079,0.11338346015942302,4
2024-11-18,BNB,0.5383479274898463,0.5383479274898463,0.006956768127538426,4
2024-11-25,BNB,0.5686338975474325,0.5686338975474325,0.030285970057586264,18
2024-12-02,BNB,0.5258671180379461,0.5258671180379461,-0.042766779509486486,10
2024-12-09,BNB,0.5968851230017854,0.5968851230017854,0.07101800496383937,7
2024-12-16,BNB,0.6234519079252379,0.6234519079252379,0.026566784923452436,21
2024-12-23,BNB,0.6342984494171133,0.6342984494171133,0.010846541491875472,13
2024-12-30,BNB,0.6475537595336907,0.6475537595336907,0.013255310116577323,8
2025-01-06,BNB,0.7068655076269525,0.7068655076269525,0.059311748093261896,8
2025-01-13,BNB,0.724796406101562,0.724796406101562,0.01793089847460949,15
2025-01-20,BNB,0.779232680436805,0.779232680436805,0.05443627433524301,9
2025-01-27,BNB,0.8156794776827774,0.8156794776827774,0.03644679724597233,6
2025-02-03,BNB,0.775200505223145,0.775200505223145,-0.04047897245963239,13
2025-02-10,BNB,0.7759070708451827,0.7759070708451827,0.000706565622037747,27
2025-02-17,BNB,0.7966989900094795,0.7966989900094795,0.02079191916429679,9
2025-02-24,BNB,0.7496682829166745,0.7496682829166745,-0.04703070709280499,11
2025-03-03,BNB,0.6887396263333396,0.6887396263333396,-0.060928656583334906,8
2025-03-10,BNB,0.7457877010666717,0.7457877010666717,0.057048074733332066,10
2025-03-17,BNB,0.7257597260707287,0.7257597260707287,-0.020027974995943,23
2025-03-24,BNB,0.6502136632095241,0.6502136632095241,-0.07554606286120458,17
2025-03-31,BNB,0.6793989305676194,0.6793989305676194,0.029185267358095235,20
2025-04-07,BNB,0.6775274777874288,0.6775274777874288,-0.001871452780190519,12
2025-04-14,BNB,0.6981006488966097,0.6981006488966097,0.020573171109180888,15
2025-04-21,BNB,0.6943420575788262,0.6943420575788262,-0.003758591317783555,13
2025-04-28,BNB,0.7411811460630608,0.7411811460630608,0.04683908848423468,8
2025-05-05,BNB,0.7120515835171153,0.7120515835171153,-0.029129562545945564,24
2025-05-12,BNB,0.7379058821983076,0.7379058821983076,0.025854298681192267,13
2025-05-19,BNB,0.7664880390919793,0.7664880390919793,0.028582156893671717,18
2025-05-26,BNB,0.7796047169878692,0.7796047169878692,0.013116677895889883,14
2025-06-02,BNB,0.7545823450188668,0.7545823450188668,-0.025022371969002366,14
2025-06-09,BNB,0.7730683760150934,0.7730683760150934,0.018486030996226588,16
2025-06-16,BNB,0.7806413674787414,0.7806413674787414,0.007572991463647982,12
2025-06-23,BNB,0.789390236840136,0.789390236840136,0.008748869361394629,14
2025-06-30,BNB,0.7851911368405299,0.7851911368405299,-0.004199099999606104,19
2025-07-07,BNB,0.767302909472424,0.767302909472424,-0.017888227368105913,18
2025-07-14,BNB,0.8022348275779392,0.8022348275779392,0.034931918105515214,16
2022-12-26,BTC,0.3017785714285714,0.3017785714285714,0.0,14
2023-01-02,BTC,0.29993507936507935,0.29993507936507935,-0.001843492063492047,90
2023-01-09,BTC,0.30140667218771566,0.30140667218771566,0.001471592822636314,115
2023-01-16,BTC,0.28313603950455846,0.28313603950455846,-0.018270632683157206,114
2023-01-23,BTC,0.29709350313649346,0.29709350313649346,0.013957463631935008,137
2023-01-30,BTC,0.2925622443696599,0.2925622443696599,-0.004531258766833579,129
2023-02-06,BTC,0.27773853499152623,0.27773853499152623,-0.014823709378133654,119
2023-02-13,BTC,0.28800464242621066,0.28800464242621066,0.010266107434684424,97
2023-02-20,BTC,0.285668158385413,0.285668158385413,-0.0023364840407976706,90
2023-02-27,BTC,0.2554311304819153,0.2554311304819153,-0.030237027903497693,106
2023-03-06,BTC,0.23276167206229992,0.23276167206229992,-0.022669458419615374,99
2023-03-13,BTC,0.2375702900307923,0.2375702900307923,0.004808617968492385,105
2023-03-20,BTC,0.25326318117717617,0.25326318117717617,0.015692891146383864,118
2023-03-27,BTC,0.2677283944041065,0.2677283944041065,0.01446521322693034,93
2023-04-03,BTC,0.2735754574587691,0.2735754574587691,0.0058470630546625935,124
2023-04-10,BTC,0.2966888381892375,0.2966888381892375,0.023113380730468425,144
2023-04-17,BTC,0.29144139842024247,0.29144139842024247,-0.005247439768995055,122
2023-04-24,BTC,0.292296118736194,0.292296118736194,0.0008547203159515182,120
2023-05-01,BTC,0.2900585166105768,0.2900585166105768,-0.0022376021256171885,148
2023-05-08,BTC,0.2890907867983952,0.2890907867983952,-0.0009677298121815725,151
2023-05-15,BTC,0.3033473739642636,0.3033473739642636,0.014256587165868362,137
2023-05-22,BTC,0.31009863446552854,0.31009863446552854,0.006751260501264955,136
2023-05-29,BTC,0.3190743621178774,0.3190743621178774,0.00897572765234883,132
2023-06-05,BTC,0.317140077929596,0.317140077929596,-0.0019342841882813988,102
2023-06-12,BTC,0.34097561073077354,0.34097561073077354,0.02383553280117756,124
2023-06-19,BTC,0.37880344160475304,0.37880344160475304,0.03782783087397951,149
2023-06-26,BTC,0.3856269362903384,0.3856269362903384,0.006823494685585352,153
2023-07-03,BTC,0.3813332156989374,0.3813332156989374,-0.004293720591400985,180
2023-07-10,BTC,0.38200701700359435,0.38200701700359435,0.0006738013046569402,135
2023-07-17,BTC,0.404200462087724,0.404200462087724,0.022193445084129626,132
2023-07-24,BTC,0.41077477644984023,0.41077477644984023,0.006574314362116251,118
2023-07-31,BTC,0.3985439271201371,0.3985439271201371,-0.012230849329703142,151
2023-08-07,BTC,0.3873543363269822,0.3873543363269822,-0.011189590793154902,149
2023-08-14,BTC,0.34573939720529834,0.34573939720529834,-0.04161493912168385,167
2023-08-21,BTC,0.3096246721266548,0.3096246721266548,-0.03611472507864355,149
2023-08-28,BTC,0.31411086196167887,0.31411086196167887,0.004486189835024079,169
2023-09-04,BTC,0.30504040009565886,0.30504040009565886,-0.009070461866020008,152
2023-09-11,BTC,0.30296834948829177,0.30296834948829177,-0.002072050607367093,136
2023-09-18,BTC,0.29748430922026303,0.29748430922026303,-0.005484040268028734,162
2023-09-25,BTC,0.298934875947639,0.298934875947639,0.0014505667273759792,175
2023-10-02,BTC,0.30755379361525403,0.30755379361525403,0.008618917667615023,112
2023-10-09,BTC,0.2913919070726544,0.2913919070726544,-0.016161886542599646,133
2023-10-16,BTC,0.3200774217620196,0.3200774217620196,0.0286855146893652,154
2023-10-23,BTC,0.3475391962928644,0.3475391962928644,0.027461774530844807,197
2023-10-30,BTC,0.37238990008064915,0.37238990008064915,0.024850703787784756,151
2023-11-06,BTC,0.37262418283824195,0.37262418283824195,0.00023428275759279638,137
2023-11-13,BTC,0.37108074754447895,0.37108074754447895,-0.0015434352937629958,157
2023-11-20,BTC,0.3857280626025123,0.3857280626025123,0.01464731505803335,127
2023-11-27,BTC,0.3882108777549658,0.3882108777549658,0.0024828151524535214,159
2023-12-04,BTC,0.3910682343677154,0.3910682343677154,0.002857356612749551,171
2023-12-11,BTC,0.4000940505814206,0.4000940505814206,0.00902581621370524,149
2023-12-18,BTC,0.41828685811219535,0.41828685811219535,0.018192807530774735,136
2023-12-25,BTC,0.4087870020177066,0.4087870020177066,-0.009499856094488723,161
2024-01-01,BTC,0.41783834110996365,0.41783834110996365,0.009051339092257027,238
2024-01-08,BTC,0.4261059142672813,0.4261059142672813,0.008267573157317631,290
2024-01-15,BTC,0.41725737390087164,0.41725737390087164,-0.00884854036640964,193
2024-01-22,BTC,0.3872072705492688,0.3872072705492688,-0.030050103351602853,175
2024-01-29,BTC,0.394499441439415,0.394499441439415,0.007292170890146221,160
2024-02-05,BTC,0.4018256960086749,0.4018256960086749,0.0073262545692598935,140
2024-02-12,BTC,0.4020476754510077,0.4020476754510077,0.0002219794423328203,177
2024-02-19,BTC,0.38920001881384486,0.38920001881384486,-0.012847656637162863,181
2024-02-26,BTC,0.39759050048796907,0.39759050048796907,0.008390481674124206,206
2024-03-04,BTC,0.41964529295235875,0.41964529295235875,0.022054792464389683,242
2024-03-11,BTC,0.41070299362114626,0.41070299362114626,-0.008942299331212489,216
2024-03-18,BTC,0.39865369023370456,0.39865369023370456,-0.012049303387441701,193
2024-03-25,BTC,0.4060338933634342,0.4060338933634342,0.0073802031297296455,170
2024-04-01,BTC,0.40415034701397967,0.40415034701397967,-0.0018835463494545346,198
2024-04-08,BTC,0.39631759604693795,0.39631759604693795,-0.007832750967041724,179
2024-04-15,BTC,0.37471338718237795,0.37471338718237795,-0.021604208864559993,232
2024-04-22,BTC,0.3484719814222029,0.3484719814222029,-0.02624140576017503,173
2024-04-29,BTC,0.3307615325061834,0.3307615325061834,-0.017710448916019528,228
2024-05-06,BTC,0.3405863688620896,0.3405863688620896,0.009824836355906197,175
2024-05-13,BTC,0.351569287397364,0.351569287397364,0.010982918535274389,208
2024-05-20,BTC,0.3824383786358399,0.3824383786358399,0.03086909123847592,156
2024-05-27,BTC,0.37691303624200523,0.37691303624200523,-0.005525342393834676,180
2024-06-03,BTC,0.38626595280312803,0.38626595280312803,0.009352916561122804,210
2024-06-10,BTC,0.38746917479855625,0.38746917479855625,0.0012032219954282164,223
2024-06-17,BTC,0.37614177155690665,0.37614177155690665,-0.011327403241649603,227
2024-06-24,BTC,0.33938346016398024,0.33938346016398024,-0.0367583113929264,233
2024-07-01,BTC,0.312164433500834,0.312164433500834,-0.02721902666314624,257
2024-07-08,BTC,0.301368938105015,0.301368938105015,-0.010795495395818977,253
2024-07-15,BTC,0.3289763470652086,0.3289763470652086,0.02760740896019359,234
2024-07-22,BTC,0.35327653919062846,0.35327653919062846,0.02430019212541984,260
2024-07-29,BTC,0.3383270480855705,0.3383270480855705,-0.014949491105057944,251
2024-08-05,BTC,0.3103737089530379,0.3103737089530379,-0.027953339132532617,227
2024-08-12,BTC,0.31020603692987214,0.31020603692987214,-0.0001676720231657547,215
2024-08-19,BTC,0.31894247660272124,0.31894247660272124,0.008736439672849095,170
2024-08-26,BTC,0.304965481282177,0.304965481282177,-0.01397699532054425,160
2024-09-02,BTC,0.26738795320755976,0.26738795320755976,-0.03757752807461723,176
2024-09-09,BTC,0.26927920871989397,0.26927920871989397,0.0018912555123342112,208
2024-09-16,BTC,0.28130833807418104,0.28130833807418104,0.012029129354287071,173
2024-09-23,BTC,0.31059924188791627,0.31059924188791627,0.029290903813735225,175
2024-09-30,BTC,0.2977202122237833,0.2977202122237833,-0.012879029664132957,171
2024-10-07,BTC,0.28812850510836796,0.28812850510836796,-0.009591707115415349,167
2024-10-14,BTC,0.3072118838412956,0.3072118838412956,0.019083378732927647,163
2024-10-21,BTC,0.30881785063131867,0.30881785063131867,0.0016059667900230612,163
2024-10-28,BTC,0.33966754879773786,0.33966754879773786,0.030849698166419193,205
2024-11-04,BTC,0.3622349086034077,0.3622349086034077,0.022567359805669818,207
2024-11-11,BTC,0.3834305194753187,0.3834305194753187,0.02119561087191102,216
2024-11-18,BTC,0.37825855170590944,0.37825855170590944,-0.005171967769409258,191
2024-11-25,BTC,0.39355663517916056,0.39355663517916056,0.015298083473251123,194
2024-12-02,BTC,0.4401552607499635,0.4401552607499635,0.04659862557080291,211
2024-12-09,BTC,0.46476145269445895,0.46476145269445895,0.02460619194449548,254
2024-12-16,BTC,0.48233804146591197,0.48233804146591197,0.017576588771453017,232
2024-12-23,BTC,0.5140519650876232,0.5140519650876232,0.031713923621711215,235
2024-12-30,BTC,0.5493594811610076,0.5493594811610076,0.03530751607338445,220
2025-01-06,BTC,0.5470207727017319,0.5470207727017319,-0.0023387084592757512,229
2025-01-13,BTC,0.5666824331393591,0.5666824331393591,0.019661660437627182,227
2025-01-20,BTC,0.5803440110276163,0.5803440110276163,0.013661577888257281,186
2025-01-27,BTC,0.5941552993198307,0.5941552993198307,0.013811288292214341,221
2025-02-03,BTC,0.5718056464910404,0.5718056464910404,-0.022349652828790312,199
2025-02-10,BTC,0.5860954082819412,0.5860954082819412,0.014289761790900801,202
2025-02-17,BTC,0.5970034983427246,0.5970034983427246,0.010908090060783415,198
2025-02-24,BTC,0.5615452053131839,0.5615452053131839,-0.03545829302954073,241
2025-03-03,BTC,0.5541104975838804,0.5541104975838804,-0.007434707729303436,240
2025-03-10,BTC,0.5399638769943074,0.5399638769943074,-0.014146620589573056,261
2025-03-17,BTC,0.5458328772963805,0.5458328772963805,0.005869000302073157,214
2025-03-24,BTC,0.55569808755139,0.55569808755139,0.009865210255009527,224
2025-03-31,BTC,0.5538551093853743,0.5538551093853743,-0.0018429781660157518,244
2025-04-07,BTC,0.5429831286041898,0.5429831286041898,-0.010871980781184454,292
2025-04-14,BTC,0.5429936511723252,0.5429936511723252,1.052256813538488e-05,263
2025-04-21,BTC,0.576612772789712,0.576612772789712,0.03361912161738678,270
2025-04-28,BTC,0.5811500667166181,0.5811500667166181,0.00453729392690605,264
2025-05-05,BTC,0.5759073816175693,0.5759073816175693,-0.005242685099048794,262
2025-05-12,BTC,0.5769171941829443,0.5769171941829443,0.0010098125653750234,225
2025-05-19,BTC,0.5815873917099917,0.5815873917099917,0.004670197527047448,286
2025-05-26,BTC,0.5881829329758365,0.5881829329758365,0.006595541265844718,255
2025-06-02,BTC,0.560053328198851,0.560053328198851,-0.02812960477698545,275
2025-06-09,BTC,0.5505722975955771,0.5505722975955771,-0.009481030603273877,274
2025-06-16,BTC,0.5367549809336045,0.5367549809336045,-0.013817316661972612,259
2025-06-23,BTC,0.5516343319691058,0.5516343319691058,0.01487935103550131,288
2025-06-30,BTC,0.5633745698223889,0.5633745698223889,0.011740237853283042,259
2025-07-07,BTC,0.5813933317472392,0.5813933317472392,0.0180187619248503,253
2025-07-14,BTC,0.5993556850056344,0.5993556850056344,0.017962353258395236,255
2025-07-21,BTC,0.6508824427413497,0.6508824427413497,0.051526757735715245,38
2022-12-26,DOGE,0.0,0.0,0.0,1
2023-01-02,DOGE,0.04442999999999999,0.04442999999999999,0.04442999999999999,6
2023-01-09,DOGE,0.10960149999999998,0.10960149999999998,0.0651715,8
2023-01-16,DOGE,0.13771548571428568,0.13771548571428568,0.028113985714285708,7
2023-01-23,DOGE,0.2220212774603174,0.2220212774603174,0.08430579174603173,9
2023-01-30,DOGE,0.27262416482539675,0.27262416482539675,0.05060288736507934,14
2023-02-06,DOGE,0.2267318318603174,0.2267318318603174,-0.04589233296507936,8
2023-02-13,DOGE,0.2802342154882539,0.2802342154882539,0.053502383627936495,16
2023-02-20,DOGE,0.19479537239060313,0.19479537239060313,-0.08543884309765076,5
2023-02-27,DOGE,0.2073682979124825,0.2073682979124825,0.012572925521879386,5
2023-03-06,DOGE,0.19070130499665267,0.19070130499665267,-0.016666992915829848,9
2023-03-13,DOGE,0.15256104399732215,0.15256104399732215,-0.038140260999330516,2
2023-03-20,DOGE,0.24650550186452436,0.24650550186452436,0.09394445786720221,6
2023-03-27,DOGE,0.24417440149161948,0.24417440149161948,-0.0023311003729048763,16
2023-04-03,DOGE,0.2737420211932956,0.2737420211932956,0.029567619701676123,40
2023-04-10,DOGE,0.35019361695463647,0.35019361695463647,0.07645159576134086,11
2023-04-17,DOGE,0.38173489356370915,0.38173489356370915,0.03154127660907269,12
2023-04-24,DOGE,0.36145700576005824,0.36145700576005824,-0.020277887803650918,11
2023-05-01,DOGE,0.3509597222551054,0.3509597222551054,-0.010497283504952826,17
2023-05-08,DOGE,0.36273902780408435,0.36273902780408435,0.011779305548978936,16
2023-05-15,DOGE,0.35138213133417656,0.35138213133417656,-0.011356896469907785,11
2023-05-22,DOGE,0.3648009991849883,0.3648009991849883,0.013418867850811755,17
2023-05-29,DOGE,0.321130132681324,0.321130132681324,-0.04367086650366431,15
2023-06-05,DOGE,0.3821374394783925,0.3821374394783925,0.061007306797068506,3
2023-06-12,DOGE,0.39004995158271405,0.39004995158271405,0.007912512104321534,5
2023-06-19,DOGE,0.39458662793283794,0.39458662793283794,0.004536676350123892,12
2023-06-26,DOGE,0.32426314850011656,0.32426314850011656,-0.07032347943272138,13
2023-07-03,DOGE,0.34221051880009323,0.34221051880009323,0.017947370299976673,7
2023-07-10,DOGE,0.32167127218293173,0.32167127218293173,-0.0205392466171615,7
2023-07-17,DOGE,0.38532701774634537,0.38532701774634537,0.06365574556341363,10
2023-07-24,DOGE,0.39405494753040965,0.39405494753040965,0.008727929784064281,30
2023-07-31,DOGE,0.3836411008814706,0.3836411008814706,-0.010413846648939074,14
2023-08-07,DOGE,0.33708288070517645,0.33708288070517645,-0.04655822017629413,8
2023-08-14,DOGE,0.2986723045641411,0.2986723045641411,-0.038410576141035324,10
2023-08-21,DOGE,0.3128478436513129,0.3128478436513129,0.014175539087171785,10
2023-08-28,DOGE,0.3161782749210503,0.3161782749210503,0.003330431269737366,6
2023-09-04,DOGE,0.32088761993684023,0.32088761993684023,0.004709345015789956,8
2023-09-11,DOGE,0.39220676261613885,0.39220676261613885,0.07131914267929862,6
2023-09-18,DOGE,0.4250994100929111,0.4250994100929111,0.03289264747677223,10
2023-09-25,DOGE,0.345622385217186,0.345622385217186,-0.07947702487572506,7
2023-10-02,DOGE,0.25785124150708216,0.25785124150708216,-0.08777114371010386,6
2023-10-09,DOGE,0.22679099320566573,0.22679099320566573,-0.031060248301416432,6
2023-10-16,DOGE,0.2248950167867548,0.2248950167867548,-0.0018959764189109274,9
2023-10-23,DOGE,0.2492726800960705,0.2492726800960705,0.024377663309315706,6
2023-10-30,DOGE,0.27278100121971355,0.27278100121971355,0.02350832112364304,7
2023-11-06,DOGE,0.3445348009757708,0.3445348009757708,0.07175379975605728,10
2023-11-13,DOGE,0.36420602259879853,0.36420602259879853,0.0196712216230277,11
2023-11-20,DOGE,0.39982196093618166,0.39982196093618166,0.035615938337383135,14
2023-11-27,DOGE,0.4613209020822786,0.4613209020822786,0.06149894114609694,6
2023-12-04,DOGE,0.5063942216658229,0.5063942216658229,0.045073319583544325,8
2023-12-11,DOGE,0.4602198217771028,0.4602198217771028,-0.04617439988872013,9
2023-12-18,DOGE,0.45517893434475915,0.45517893434475915,-0.005040887432343655,13
2023-12-25,DOGE,0.4874331474758073,0.4874331474758073,0.03225421313104815,6
2024-01-01,DOGE,0.5068646997988276,0.5068646997988276,0.01943155232302035,11
2024-01-08,DOGE,0.3934484265057288,0.3934484265057288,-0.11341627329309883,6
2024-01-15,DOGE,0.3792293294398772,0.3792293294398772,-0.014219097065851616,17
2024-01-22,DOGE,0.3739581302185684,0.3739581302185684,-0.005271199221308809,15
2024-01-29,DOGE,0.42681205973041025,0.42681205973041025,0.05285392951184187,18
2024-02-05,DOGE,0.4185210763557568,0.4185210763557568,-0.008290983374653449,14
2024-02-12,DOGE,0.4256150429027873,0.4256150429027873,0.007093966547030484,11
2024-02-19,DOGE,0.46930314543334095,0.46930314543334095,0.04368810253055366,9
2024-02-26,DOGE,0.4895877795045675,0.4895877795045675,0.02028463407122655,19
2024-03-04,DOGE,0.5346928902703206,0.5346928902703206,0.04510511076575313,15
2024-03-11,DOGE,0.4847183122162565,0.4847183122162565,-0.049974578054064134,15
2024-03-18,DOGE,0.5046213164396719,0.5046213164396719,0.0199030042234154,15
2024-03-25,DOGE,0.5004150531517375,0.5004150531517375,-0.004206263287934386,20
2024-04-01,DOGE,0.49145204252139,0.49145204252139,-0.00896301063034749,20
2024-04-08,DOGE,0.496695234017112,0.496695234017112,0.005243191495721999,25
2024-04-15,DOGE,0.5168778538803563,0.5168778538803563,0.020182619863244322,24
2024-04-22,DOGE,0.5295597831042851,0.5295597831042851,0.012681929223928745,16
2024-04-29,DOGE,0.5408531206010752,0.5408531206010752,0.011293337496790068,34
2024-05-06,DOGE,0.5198980520364157,0.5198980520364157,-0.02095506856465945,36
2024-05-13,DOGE,0.5253565368672278,0.5253565368672278,0.005458484830812127,21
2024-05-20,DOGE,0.5232412294937823,0.5232412294937823,-0.002115307373445563,35
2024-05-27,DOGE,0.503478168780211,0.503478168780211,-0.019763060713571257,27
2024-06-03,DOGE,0.5035607168423506,0.5035607168423506,8.254806213958688e-05,33
2024-06-10,DOGE,0.520587883818708,0.520587883818708,0.017027166976357422,29
2024-06-17,DOGE,0.5170880213406808,0.5170880213406808,-0.003499862478027249,35
2024-06-24,DOGE,0.5265344170725447,0.5265344170725447,0.0094463957318639,35
2024-07-01,DOGE,0.5399519781024802,0.5399519781024802,0.01341756102993552,27
2024-07-08,DOGE,0.554846725339127,0.554846725339127,0.014894747236646855,35
2024-07-15,DOGE,0.5618780254325919,0.5618780254325919,0.007031300093464865,31
2024-07-22,DOGE,0.523356965800619,0.523356965800619,-0.03852105963197294,33
2024-07-29,DOGE,0.5153968226404952,0.5153968226404952,-0.007960143160123723,32
2024-08-05,DOGE,0.5246222856986031,0.5246222856986031,0.009225463058107897,29
2024-08-12,DOGE,0.5330216995266245,0.5330216995266245,0.00839941382802134,31
2024-08-19,DOGE,0.5564729693773971,0.5564729693773971,0.023451269850772616,41
2024-08-26,DOGE,0.5131237809073231,0.5131237809073231,-0.04334918847007396,37
2024-09-02,DOGE,0.5222811299890164,0.5222811299890164,0.0091573490816933,38
2024-09-09,DOGE,0.530412782779092,0.530412782779092,0.00813165279007555,33
2024-09-16,DOGE,0.5373026071756546,0.5373026071756546,0.006889824396562605,42
2024-09-23,DOGE,0.5485569244502011,0.5485569244502011,0.01125431727454651,31
2024-09-30,DOGE,0.52272315860778,0.52272315860778,-0.02583376584242114,42
2024-10-07,DOGE,0.5115639814316785,0.5115639814316785,-0.011159177176101487,33
2024-10-14,DOGE,0.5034765509990013,0.5034765509990013,-0.008087430432677123,41
2024-10-21,DOGE,0.46936009794205824,0.46936009794205824,-0.03411645305694311,35
2024-10-28,DOGE,0.4775319913971249,0.4775319913971249,0.008171893455066637,46
2024-11-04,DOGE,0.5066305931176999,0.5066305931176999,0.02909860172057499,40
2024-11-11,DOGE,0.5089531019451403,0.5089531019451403,0.0023225088274404504,51
2024-11-18,DOGE,0.49063222514585586,0.49063222514585586,-0.018320876799284458,39
2024-11-25,DOGE,0.5362961801166847,0.5362961801166847,0.04566395497082881,50
2024-12-02,DOGE,0.5885058802635605,0.5885058802635605,0.05220970014687587,47
2024-12-09,DOGE,0.6254869264330707,0.6254869264330707,0.036981046169510146,36
2024-12-16,DOGE,0.6789798268607423,0.6789798268607423,0.05349290042767163,35
2024-12-23,DOGE,0.7214600153347477,0.7214600153347477,0.042480188474005365,52
2024-12-30,DOGE,0.7509476349093075,0.7509476349093075,0.02948761957455981,53
2025-01-06,DOGE,0.771638809681832,0.771638809681832,0.020691174772524468,57
2025-01-13,DOGE,0.7987945092839271,0.7987945092839271,0.027155699602095185,52
2025-01-20,DOGE,0.8114773023423959,0.8114773023423959,0.012682793058468755,59
2025-01-27,DOGE,0.8322286503845551,0.8322286503845551,0.020751348042159168,47
2025-02-03,DOGE,0.8000993203076441,0.8000993203076441,-0.03212933007691099,50
2025-02-10,DOGE,0.8069613917299863,0.8069613917299863,0.006862071422342186,31
2025-02-17,DOGE,0.8082213356062112,0.8082213356062112,0.001259943876224967,36
2025-02-24,DOGE,0.7761055533334538,0.7761055533334538,-0.032115782272757465,33
2025-03-03,DOGE,0.7656117760000963,0.7656117760000963,-0.010493777333357435,30
2025-03-10,DOGE,0.728258309688966,0.728258309688966,-0.037353466311130346,18
2025-03-17,DOGE,0.7016376477511728,0.7016376477511728,-0.026620661937793222,20
2025-03-24,DOGE,0.72366830001912,0.72366830001912,0.022030652267947204,33
2025-03-31,DOGE,0.7050241638248198,0.7050241638248198,-0.018644136194300165,21
2025-04-07,DOGE,0.7370932441033342,0.7370932441033342,0.032069080278514406,23
2025-04-14,DOGE,0.7487268175048896,0.7487268175048896,0.011633573401555353,18
2025-04-21,DOGE,0.7623441206705783,0.7623441206705783,0.013617303165688766,15
2025-04-28,DOGE,0.7381581536793198,0.7381581536793198,-0.024185966991258523,14
2025-05-05,DOGE,0.776528341125274,0.776528341125274,0.03837018744595422,22
2025-05-12,DOGE,0.7953353395668858,0.7953353395668858,0.018806998441611822,30
2025-05-19,DOGE,0.7714516049868421,0.7714516049868421,-0.02388373458004378,12
2025-05-26,DOGE,0.7536754506561403,0.7536754506561403,-0.017776154330701788,24
2025-06-02,DOGE,0.7042503605249123,0.7042503605249123,-0.04942509013122798,30
2025-06-09,DOGE,0.6827827884199298,0.6827827884199298,-0.021467572104982513,16
2025-06-16,DOGE,0.6847932895594733,0.6847932895594733,0.0020105011395434857,17
2025-06-23,DOGE,0.7133135205364675,0.7133135205364675,0.028520230976994188,18
2025-06-30,DOGE,0.714283197381555,0.714283197381555,0.0009696768450875304,21
2025-07-07,DOGE,0.7210543839922005,0.7210543839922005,0.006771186610645463,23
2025-07-14,DOGE,0.7637922571937604,0.7637922571937604,0.04273787320155997,16
2025-07-21,DOGE,0.8073371390883417,0.8073371390883417,0.04354488189458128,6
2022-12-26,DOT,0.0,0.0,0.0,2
2023-01-02,DOT,0.06070399999999998,0.06070399999999998,0.06070399999999998,5
2023-01-09,DOT,0.04856319999999999,0.04856319999999999,-0.012140799999999993,2
2023-01-16,DOT,0.15184198857142853,0.15184198857142853,0.10327878857142854,7
2023-01-23,DOT,0.19694025752380948,0.19694025752380948,0.04509826895238095,3
2023-01-30,DOT,0.1981842060190476,0.1981842060190476,0.001243948495238123,5
2023-02-06,DOT,0.1585473648152381,0.1585473648152381,-0.0396368412038095,2
2023-02-13,DOT,0.1268378918521905,0.1268378918521905,-0.0317094729630476,2
2023-02-20,DOT,0.13784531348175239,0.13784531348175239,0.011007421629561892,4
2023-02-27,DOT,0.12499291745206857,0.12499291745206857,-0.012852396029683813,6
2023-03-06,DOT,0.17688766729498817,0.17688766729498817,0.0518947498429196,3
2023-03-13,DOT,0.14151013383599054,0.14151013383599054,-0.035377533458997634,1
2023-03-20,DOT,0.1597747737354591,0.1597747737354591,0.018264639899468554,3
2023-03-27,DOT,0.2847655332740815,0.2847655332740815,0.1249907595386224,7
