date,symbol,return,vol_20d,mom_60d,rolling_sentiment_7d,news_count_7d
2022-12-07,BNB,-0.0536725044949055,0.07615560398171926,-0.39585503241577136,,
2022-12-14,BNB,-0.0580184364224896,0.07675262447901413,-0.46610963766526337,,
2022-12-21,BNB,-0.0816494229260822,0.07546807028706015,-0.45191707534551895,,
2022-12-28,BNB,-0.0083784113555944,0.07092883724548718,-0.5713381507463469,,
2023-01-04,BNB,0.0614412862474877,0.07153791663057789,-0.5789841868939931,,
2023-01-11,BNB,0.0996947331813438,0.07493719070961981,-0.5078170938397144,,
2023-01-18,BNB,0.0078709722759058,0.07365156094706948,-0.5144646635632664,0.05,0.0
2023-01-18,BNB,0.0078709722759058,0.07365156094706948,-0.5144646635632664,0.05,0.0
2023-01-25,BNB,0.07032039884252,0.07511180780075605,-0.5110920007007147,,
2023-02-01,BNB,0.0330944625407167,0.07530707649679164,-0.4782093677508509,,
2023-02-08,BNB,0.0346512801109848,0.07396786744157142,-0.3937518474726569,,
2023-02-15,BNB,-0.0328508304129208,0.07357641458235412,-0.40538464420878995,,
2023-02-22,BNB,-0.0158490090430728,0.07326262537394249,-0.3929841609173059,,
2023-03-01,BNB,-0.0311519497982966,0.07110073383146968,-0.36125886524822615,,
2023-03-08,BNB,-0.0510888602491657,0.07232146114791053,-0.4109864413037675,,
2023-03-15,BNB,0.0702768587846074,0.0723867102750653,-0.334941896950942,,
2023-03-22,BNB,0.0470178635343117,0.0695279231654544,-0.14196576182603526,,
2023-03-29,BNB,-0.0244887811548262,0.054233497466324554,-0.14529216358982655,,
2023-04-05,BNB,9.55718381652204e-05,0.053776838227545025,-0.25826953974104483,,
2023-04-12,BNB,0.0193036664224508,0.04954580174900667,-0.25164292897401686,,
2023-04-19,BNB,0.0079064970780335,0.04955015591468537,-0.11850880069968206,,
2023-04-26,BNB,0.025269750713134,0.04776541632928048,-0.19214795270204177,,
2023-05-03,BNB,-0.0136994586748118,0.04548203908663998,-0.17097102186070057,,
2023-05-10,BNB,-0.0351076224934077,0.04151581405270677,-0.18406450943787578,,
2023-05-17,BNB,-0.0010804283580665,0.04134775091140848,-0.23066568771414575,,
2023-05-24,BNB,-0.0268490536026722,0.04067675732970399,-0.30789592760180984,,
2023-05-31,BNB,0.0028112843646823,0.03465099642121569,-0.2698907585025099,,
2023-06-07,BNB,-0.1546435440232095,0.04960382257322455,-0.38743356560765274,,
2023-06-14,BNB,-0.0827517063201326,0.049373593213717364,-0.4315857388644617,,
2023-06-21,BNB,0.0462857863538908,0.050083073375918795,-0.3641450141795042,,
2023-06-28,BNB,-0.0736499517839922,0.05076075514766632,-0.42744679265900043,,
2023-07-05,BNB,0.0358273693342008,0.051886449111843466,-0.11744706012786754,,
2023-07-12,BNB,0.0211883924458775,0.05242919328692974,-0.15107738364604573,,
2023-07-19,BNB,-0.0131627506458359,0.05221783032271574,-0.2601451057550408,,
2023-07-26,BNB,-0.0070639075874677,0.051315907098463044,-0.20359940009998234,,
2023-08-02,BNB,0.007323401406093,0.048103206901147035,-0.16510006590128568,,
2023-08-09,BNB,0.0136263553653774,0.046538532258753956,0.04595533073262903,,
2023-08-16,BNB,-0.0495102258289275,0.04720528129698244,0.083843529466749,,
2023-08-23,BNB,-0.0660601095252468,0.048474190322412444,-0.013032581453632508,,
2023-08-30,BNB,0.0321806177570525,0.049066485003142944,-0.062090954858197045,,
2023-09-06,BNB,-0.0380211129003399,0.04893581649646035,-0.06621510138508835,,
2023-09-13,BNB,-0.0120431507486282,0.04786461853852444,-0.17733379796337045,,
2023-09-20,BNB,0.0096954864216125,0.048328840500414055,-0.21044495969967814,,
2023-09-27,BNB,-0.0107677247937351,0.04822280456477276,-0.28844928751047705,,
2023-10-04,BNB,0.0058901140326077,0.04837899761264891,-0.35095773791425844,,
2023-10-11,BNB,-0.032229353070689,0.04844579529513209,-0.32680526590197967,,
2023-10-18,BNB,0.017909869790406,0.04890677463845821,-0.2903759195518649,,
2023-10-25,BNB,0.0563983070997196,0.03965028109625382,-0.2041057609630248,,
2023-11-01,BNB,0.0259734413684447,0.035994906843341716,-0.1832873472605424,,
2023-11-08,BNB,0.0824850824850824,0.039284578062300346,-0.11683848797250707,,
2023-11-15,BNB,0.0294260700389104,0.03566723706260083,-0.038464450670097405,,
2023-11-22,BNB,-0.0699267658870776,0.03864225898307713,-0.16123992472392745,,
2023-11-29,BNB,-0.0376767420201507,0.03919458170842281,-0.2273283480625412,,
2023-12-06,BNB,0.0095460144289989,0.03920682518487258,-0.15301716183797542,,
2023-12-13,BNB,0.0986971109852279,0.045123015458246415,-0.07274198293615575,,
2023-12-20,BNB,0.0327595780122154,0.04558819074631875,-0.10407706863925481,,
2023-12-27,BNB,0.2458141321044549,0.07061649505882263,0.01305311807138776,,
2024-01-03,BNB,-0.0260472858419902,0.06964996155760962,0.21141016793190914,,
2024-01-10,BNB,-0.0321243195341182,0.06789323607255658,0.12554287817445942,,
2024-01-17,BNB,0.010725613943298,0.06785010313965661,0.035477386934675614,,
2024-01-24,BNB,-0.0520236824225953,0.06853094599307041,-0.024405673569952158,,
2024-01-31,BNB,0.0244701546022321,0.06818449545248545,0.05615368376609897,,
2024-02-07,BNB,0.0239189819441667,0.06815157094468738,0.14802226123333395,,
2024-02-14,BNB,0.0874544508068713,0.06933425989761677,0.3594175783950897,,
2024-02-21,BNB,0.1348432264241263,0.07333695646617995,0.5557606332800151,,
2024-02-28,BNB,0.0945400859455327,0.07301477092421595,0.6042737354611882,,
2024-03-06,BNB,0.0344918948864321,0.07287033464847797,0.5091535190976519,0.05,0.0
2024-03-13,BNB,0.4688584134671354,0.12076924380198902,1.1994212599797822,,
2024-03-20,BNB,-0.1174428557841676,0.1269523132887138,0.8135830618892532,,
2024-03-27,BNB,0.0309643120139375,0.1268268022319189,0.8098436120570089,,
2024-04-03,BNB,-0.0212539851222104,0.1277532337767869,0.712052415054093,,
2024-04-10,BNB,0.0854381374486037,0.12496029992912389,0.9214481519992468,,
2024-04-17,BNB,-0.1241698233876124,0.12973459696584416,0.7099635013126748,,
2024-04-24,BNB,0.1394708756951075,0.13082568265215994,1.011103400416383,,
2024-05-01,BNB,-0.0782148608235565,0.1338027737540594,0.9536130942016408,,
2024-05-08,BNB,0.0485935327462654,0.13375391648504428,0.9140337747697944,,
2024-05-15,BNB,-0.0116789065687474,0.1259698154301159,0.8067313071042359,0.05,0.0
2024-05-22,BNB,0.0565216643445654,0.12517843354165914,0.956769671870024,0.05,0.0
2024-05-22,BNB,0.0565216643445654,0.12517843354165914,0.956769671870024,0.05,0.0
2024-05-29,BNB,-0.0313888934112628,0.12515618559444863,0.8951677125473856,,
2024-06-05,BNB,0.1746701403479282,0.12844925146104377,1.1840370011562893,,
2024-06-12,BNB,-0.1138981498705052,0.13169936533306956,0.9200979784199466,0.05,0.0
2024-06-19,BNB,-0.0327643838713322,0.13279330753148047,0.8114131913992826,,
2024-06-26,BNB,-0.0437410264115664,0.13414514455442103,0.7562396516833294,0.05,0.0
2024-07-03,BNB,-0.0291385872411745,0.1344646105197406,0.7671041342273388,,
2024-07-10,BNB,-0.0567174378248126,0.13366618843493472,0.6686814060760338,,
2024-07-17,BNB,0.0844724049185017,0.13340389454653806,0.8595665391781926,0.05,0.0
2024-07-24,BNB,0.0101782512393207,0.1334059157404826,0.8732274994295435,,
2024-07-31,BNB,0.0026972940050467,0.08205024556459102,1.2218794586048687,,
2024-08-07,BNB,-0.1759111419645957,0.08727855439174027,0.9962164207340181,,
2024-08-14,BNB,0.1024134445286835,0.0902106858602237,1.103302796528451,,
2024-08-21,BNB,0.0892123712915733,0.09224614442208844,1.4730860984602065,,
2024-08-28,BNB,-0.0581756318291035,0.09122283076742654,1.24864955403878,,
2024-09-04,BNB,-0.0544692737430168,0.08758391411412451,1.0820519129044204,,
2024-09-11,BNB,0.0444116198916788,0.08208683915409005,1.2035236433142233,,
2024-09-18,BNB,0.0554214595511977,0.08113093761159935,1.3421911617007054,,
2024-09-25,BNB,0.0494559488288157,0.08115665110677918,1.44015620456151,,
2024-10-02,BNB,-0.0764935219708189,0.08304897883672667,1.2232058690930008,,
2024-10-09,BNB,0.0508996386697144,0.08285631052197633,1.4580656289077698,,
2024-10-16,BNB,0.054100517498465,0.0833793384385242,1.7743201440509764,,
2024-10-23,BNB,-0.0275591206377205,0.0732137250533962,1.6137502236536108,,
2024-10-30,BNB,0.0188763198877346,0.0688302768245297,1.768343718032182,,
2024-11-06,BNB,-0.0045182746573502,0.06840333206852658,1.7894290958723622,,
2024-11-13,BNB,0.0487117620260852,0.06828965379303675,1.8972171724234417,,
2024-11-20,BNB,-0.0249863242912764,0.06818217176512027,1.855574403920464,,
2024-11-27,BNB,0.0640913516278609,0.06762650386579952,2.0207991755281824,,
2024-12-04,BNB,0.1482360238815228,0.07251731129026812,2.5841037804346825,0.05,0.0
2024-12-11,BNB,-0.0387337258927125,0.07353554511234933,2.3846592800418516,,
2024-12-18,BNB,-0.0360374283466337,0.07433753295718354,2.088498762097685,,
2024-12-25,BNB,0.0238154231828715,0.05984653913610718,2.082002457002462,,
2025-01-01,BNB,0.0056658836927894,0.05678836214290017,1.8632863164721174,,
2025-01-08,BNB,-0.0149484025310362,0.054508779741228225,1.7398614064099567,,
2025-01-15,BNB,0.0271027634471956,0.052061265928393774,2.025696384726105,,
2025-01-22,BNB,-0.0273250038476067,0.050466411385165104,2.0582438852718665,,
2025-01-29,BNB,-0.0392692750287687,0.0515326104019672,1.9103664647697096,,
2025-02-05,BNB,-0.1472376104207217,0.061647878103896075,1.2589037836122805,0.05,0.0
2025-02-12,BNB,0.2236989957159914,0.07858881294487359,1.6765360983102955,,
2025-02-19,BNB,-0.0621117121253426,0.07780409211577971,1.014981042507939,,
2025-02-26,BNB,-0.0655060580100354,0.07909398947805951,0.933345993163694,,
2025-03-05,BNB,-0.0205611760468847,0.07847887167669777,0.9564435433766083,,
2025-03-12,BNB,-0.047701821828514,0.07901330578103623,0.8433465980782326,,
2025-03-19,BNB,0.0862819432743611,0.08119803866894643,1.1122828572403698,,
2025-03-26,BNB,-0.0014379887546047,0.08118208722176545,1.0588646811912885,,
2025-04-02,BNB,-0.0448683720854975,0.08123219578104797,0.9205491931285805,,
2025-04-09,BNB,-0.0135185498898863,0.08108384744253662,0.7422211584490215,,
2025-04-16,BNB,0.0007212529193569,0.0797145153604594,0.5363159421054051,,
2025-04-23,BNB,0.0398462436077839,0.07228817381561208,0.45954669171664797,,
2025-04-30,BNB,-0.0100501683279424,0.0719217176639789,0.3967030664276252,,
2025-05-07,BNB,0.0050344241252271,0.07160977425215855,-0.044336302824714346,0.05,0.0
2025-05-14,BNB,0.0825191991905653,0.0739789127662155,0.17218959354850405,,
2025-05-21,BNB,0.0312270164255945,0.074323460352302,0.17248828417623518,,
2025-05-28,BNB,0.0209800600279337,0.07437490837413384,0.22308253680069923,,
2025-06-04,BNB,-0.0343015979276419,0.07454658904447588,0.08815860677916265,,
2025-06-11,BNB,0.0061184200611841,0.07430392820348801,0.2500327660132198,0.05,0.0
2025-06-18,BNB,-0.0337462366879858,0.07415849350428405,0.060008544480596226,,
2025-06-25,BNB,0.0020771973337467,0.06548245106795583,0.1523405469000696,,
2025-07-02,BNB,0.0210847101045728,0.041775623981981584,0.12211002311981645,,
2025-07-09,BNB,0.0136652173254352,0.03939537332643912,0.15088497858506722,,
2025-07-16,BNB,0.0596481788698082,0.03804271517061568,0.1542907379971683,,
2025-07-23,BNB,0.0959238363892807,0.04211449499268587,0.30600890831162486,,
2025-07-30,BNB,0.0020977850992909,0.03967765257298606,0.1141413996880698,,
2020-02-12,BTC,0.0766286355189971,,,,
2020-02-19,BTC,-0.0720433941860836,,,,
2020-02-26,BTC,-0.084242217855272,,,,
2020-03-04,BTC,-0.0022425655313582,,,,
2020-03-11,BTC,-0.0944199649409948,,,,
2020-03-18,BTC,-0.3187143187973861,,,,
2020-03-25,BTC,0.2366775908635781,,,,
2020-04-01,BTC,-0.004568126784191,,,,
2020-04-08,BTC,0.1056091049473033,,,,
2020-04-15,BTC,-0.1001483568763343,0.1487911663222392,,,
2020-04-22,BTC,0.0763054450233349,0.14447044423269761,,,
2020-04-29,BTC,0.2311780262101266,0.1551935312942085,,,
2020-05-06,BTC,0.0419170946708922,0.14895488984983904,,,
2020-05-13,BTC,0.0179434514705238,0.14314072029022015,,,
2020-05-20,BTC,0.020607591784868,0.13797318438772047,,,
2020-05-27,BTC,-0.0320554816524615,0.13368358901780086,,,
2020-06-03,BTC,0.0501313470843987,0.1298773302083047,,,
2020-06-10,BTC,0.0233580176411072,0.12604662433769107,,,
2020-06-17,BTC,-0.043744136581263,0.12310399301194913,,,
2020-06-24,BTC,-0.0175692690553992,0.11994392451022079,,,
2020-07-01,BTC,-0.0058162432986763,0.11878292645536084,,,
2020-07-08,BTC,0.0216811759854269,0.1175752692056335,,,
2020-07-15,BTC,-0.0260594118145607,0.11593074948195616,,,
2020-07-22,BTC,0.0374210559521039,0.11606741560463774,,,
2020-07-29,BTC,0.1651211461596857,0.11815244881052965,,,
2020-08-05,BTC,0.0575960849672965,0.08640857496069965,,,
2020-08-12,BTC,-0.015474746959041,0.0741550098077867,,,
2020-08-19,BTC,0.0164370680170333,0.07378491795611729,,,
2020-08-26,BTC,-0.024954997164205,0.07262380322314894,,,
2020-09-02,BTC,-0.0060164525865339,0.06693462817270121,0.18587055814853626,,
2020-09-09,BTC,-0.1025671395607962,0.07208919935949225,0.06423920710987607,,
2020-09-16,BTC,0.0711956867096497,0.054110731266899234,0.14000844828339676,,
2020-09-23,BTC,-0.0656204652690949,0.05632684595754509,0.06520056349634129,,
2020-09-30,BTC,0.0528741200751312,0.057215928644654086,0.12152210599474422,,
2020-10-07,BTC,-0.0099031302240751,0.05729200029323474,0.11041552652989939,,
2020-10-14,BTC,0.0708941623792358,0.05818761505332397,0.1891375051761348,,
2020-10-21,BTC,0.1210756564269028,0.06260077406058162,0.33311310919718506,,
2020-10-28,BTC,0.0369043893324883,0.06275770302678153,0.382310834403242,,
2020-11-04,BTC,0.0656150811720936,0.06197581121114463,0.47301127200767534,,
2020-11-11,BTC,0.1094349164731918,0.06416084502717635,0.6342101375239053,,
2020-11-18,BTC,0.1323727898501823,0.06761930874586515,0.8505350926293949,,
2020-11-25,BTC,0.0528210805300941,0.0676452692458335,0.9482823557809374,,
2020-12-02,BTC,0.0267241489798011,0.06606853000540434,1.000348543711545,,
2020-12-09,BTC,-0.035174415731874,0.06815561263426394,0.9299874524263865,,
2020-12-16,BTC,0.1510631851781572,0.06681279473287108,1.2215375043437935,,
2020-12-23,BTC,0.0883925865944053,0.06770349143822424,1.4179049505692212,,
2020-12-30,BTC,0.2431252823855936,0.080649615130065,2.0057587744578877,,
2021-01-06,BTC,0.27554023747638,0.0946198892514746,2.8339662609687273,,
2021-01-13,BTC,0.0144095527092911,0.09309797780896807,2.8892119998918,,
2021-01-20,BTC,-0.0502789529933107,0.0953649797998541,2.69366649256822,,
2021-01-27,BTC,-0.143045988634808,0.0993957312569734,2.1653023174515353,,
2021-02-03,BTC,0.2384471642389569,0.1070880813492088,2.9200596790068527,,
2021-02-10,BTC,0.1905020365025769,0.10547144531133455,3.666839031069296,,
2021-02-17,BTC,0.1627459176746379,0.10675068035169549,4.426348031820487,,
2021-02-24,BTC,-0.0463377273587473,0.10878440173693901,4.174903396168314,,
2021-03-03,BTC,0.0131564953033054,0.10994565905017713,4.242986988395061,,
2021-03-10,BTC,0.1091581989798093,0.10975700451528753,4.815302005322841,,
2021-03-17,BTC,0.0539543999093987,0.10945591522189742,5.129063135311958,,
2021-03-24,BTC,-0.1121387224363,0.11780834997988923,4.441757825586651,,
2021-03-31,BTC,0.1240995261841477,0.11808748665688328,5.117077393350833,,
2021-04-07,BTC,-0.0483353686953386,0.1203168101255575,4.407069819761061,,
2021-04-14,BTC,0.1253269321300156,0.1210068954383692,5.557118354416546,,
2021-04-21,BTC,-0.1454955326250903,0.12997404470563764,5.118525046909655,,
2021-04-28,BTC,0.0199744439229971,0.128414077851583,5.254765904775368,,
2021-05-05,BTC,0.047905223847688,0.12676085336422116,6.2377941339347815,,
2021-05-12,BTC,-0.1391624793416022,0.13390558228714092,8.145304134814698,,
2021-05-19,BTC,-0.2571951645197728,0.14177711639336157,4.493085815951402,,
2021-05-26,BTC,0.0686179408335774,0.1292740703541901,4.896948059841262,,
2021-06-02,BTC,-0.04372303097487,0.12985307581729633,4.100460544264782,,
2021-06-09,BTC,-0.0049338717480755,0.12916850958979584,4.640146978523405,,
2021-06-16,BTC,0.0255092189204093,0.12400649358843474,4.3739602909994035,,
2021-06-23,BTC,-0.1217034841979783,0.1163941442684803,2.8336702728299334,,
2021-06-30,BTC,0.0409087184043062,0.10809253139038529,2.8299600139841865,,
2021-07-07,BTC,-0.0335345424899711,0.10057782056823207,2.6362767026135963,,
2021-07-14,BTC,-0.0312947248278449,0.10039664450902046,2.4513562824348467,,
2021-07-21,BTC,-0.0207498362304048,0.1001742777120795,2.4916683143899503,,
2021-07-28,BTC,0.2455089503626071,0.11303624426011753,3.141295419229766,,
2021-08-04,BTC,-0.0072807875891113,0.11202838755029608,3.0173071946169836,,
2021-08-11,BTC,0.1464101869821152,0.11491337051685147,3.8161606828535044,,
2021-08-18,BTC,-0.0184857591717045,0.11114017748592897,3.811667782208869,,
2021-08-25,BTC,0.0957607972708654,0.11301436635151517,4.303282104235474,,
2021-09-01,BTC,-0.0031926809376354,0.10907554936364858,4.174168361725579,,
2021-09-08,BTC,-0.0566453610472235,0.10485750111234904,4.011677083763913,,
2021-09-15,BTC,0.0450367836573992,0.10528740195336767,4.048467900566629,,
2021-09-22,BTC,-0.09496255850396,0.10662475430202548,2.9215256604547917,,
2021-09-29,BTC,-0.0467393287383121,0.10257864963034094,2.53465395399101,,
2021-10-06,BTC,0.3323690286554244,0.11029892045690808,3.7834867016012783,,
2021-10-13,BTC,0.0365546829617757,0.109876695818345,3.8781628469172382,,
2021-10-20,BTC,0.1508135055517789,0.1121311008271177,4.757534954987807,,
2021-10-27,BTC,-0.1144574864187194,0.11671178373805857,4.12940278472351,,
2021-11-03,BTC,0.0763799589562335,0.11719668835999655,5.1521999051701926,,
2021-11-10,BTC,0.0317198827330651,0.1115585189674122,4.925478456890974,,
2021-11-17,BTC,-0.0702408247166084,0.11418074341985986,4.896177900370096,,
2021-11-24,BTC,-0.05285311501915,0.11485427614772432,4.304097066446995,,
2021-12-01,BTC,0.0009248782992734,0.1141408090927863,4.362104328157817,,
2021-12-08,BTC,-0.1173365052089039,0.11852897142635391,3.4196092499103266,,
2021-12-15,BTC,-0.032229103613641,0.10758822605723822,2.815236894087388,,
2021-12-22,BTC,-0.0055247974585277,0.10756973490096687,2.6591208620823372,,
2021-12-29,BTC,-0.0440866259919527,0.1037011788403357,2.2824259256250885,,
2022-01-05,BTC,-0.0653987265367954,0.10480035848919479,1.7651549492330894,,
2022-01-12,BTC,0.0112164827683225,0.1025553926313492,1.4693018828568358,,
2022-01-19,BTC,-0.0511130889644662,0.1031689259259575,1.2255331692812503,,
2022-01-26,BTC,-0.1162676245596859,0.10562284489297749,0.9155833787141421,,
2022-02-02,BTC,0.0024116622141514,0.10496021179651373,0.9902075049380294,,
2022-02-09,BTC,0.2032797382536901,0.11290623353468826,1.0804907988102386,,
2022-02-16,BTC,-0.011853568350205,0.11230881408659993,0.8888676606639581,,
2022-02-23,BTC,-0.1509349071015943,0.08832543067090852,0.29011260449691245,,
2022-03-02,BTC,0.1788132012014753,0.09797697850505753,0.1922805134130796,,
2022-03-09,BTC,-0.0448959460225327,0.09069532271268535,0.1225761318964147,,
2022-03-16,BTC,-0.0197605739362316,0.08785626179916177,0.15864904406533142,,
2022-03-23,BTC,0.0430416564155275,0.08635693246649659,0.4102497941527914,,
2022-03-30,BTC,0.0967811934057585,0.08940318325069833,0.24893132052316025,,
2022-04-06,BTC,-0.0824251148780793,0.08985912707333758,-0.037390967997955826,,
2022-04-13,BTC,-0.0469558647989775,0.08973074567338661,-0.2109979674013418,,
2022-04-20,BTC,0.0054682429035197,0.08977257145265109,-0.16813686550992757,,
2022-04-27,BTC,-0.0513182365828929,0.08687762079556936,-0.221074543756963,,
2022-05-04,BTC,0.0109082228592449,0.08680830702714969,-0.2900722823536469,,
2022-05-11,BTC,-0.2687233762119706,0.10469195354460627,-0.5074231441715178,,
2022-05-18,BTC,-0.0120590504738394,0.10455044359527876,-0.4518999094124956,,
2022-05-25,BTC,0.0293358737432105,0.10445929137524838,-0.49810575264738666,,
2022-06-01,BTC,0.0095332596590718,0.10443879149170388,-0.467586669855114,,
2022-06-08,BTC,0.0134171075926547,0.10422314059676209,-0.5205333119878929,,
2022-06-15,BTC,-0.2524916965531131,0.11534892452126441,-0.5805693893956212,,
2022-06-22,BTC,-0.115682245500345,0.11728656901153701,-0.6363536969499943,,
2022-06-29,BTC,0.0069151580263937,0.10488164252111029,-0.6505781569092248,,
2022-07-06,BTC,0.0224383602001776,0.10552634047383735,-0.5849828943392132,,
2022-07-13,BTC,-0.0152946891317806,0.10173218264816047,-0.4498291764873521,,
2022-07-20,BTC,0.1478912609035425,0.09866606293617267,-0.4090158360792231,,
2022-07-27,BTC,-0.0113070060117721,0.0986168248151107,-0.3889825632608038,,
2022-08-03,BTC,-0.0058771290655694,0.09870087597077475,-0.3895617676492934,,
2022-08-10,BTC,0.0497002223414857,0.09894919571291894,-0.3751619815774553,,
2022-08-17,BTC,-0.025945265523273,0.09481737883625377,-0.3070376357240071,,
2022-08-24,BTC,-0.0843678750948558,0.0948752971650742,-0.3904378060604635,,
2022-08-31,BTC,-0.0617140209789391,0.09507358609366474,-0.40821096556485137,,
2022-09-07,BTC,-0.0380423615031809,0.0947053218097462,-0.412333145442634,,
2022-09-14,BTC,0.0490555550946933,0.09630905144600921,-0.3704415877294832,,
2022-09-21,BTC,-0.0872619315912874,0.09674300954579831,-0.5386448816775207,,
2022-09-28,BTC,0.0511488760318494,0.08075957665251128,-0.5114903509337017,,
2022-10-05,BTC,0.0385351422550326,0.08169400722928903,-0.5574581911021184,,
2022-10-12,BTC,-0.049893505893137,0.08140240537016197,-0.5716192093220678,,
2022-10-19,BTC,-0.0016163008324262,0.08124221557483437,-0.6096881732631998,,
2022-10-26,BTC,0.0864295914690995,0.08433438928872936,-0.5745955006970714,,
2022-11-02,BTC,-0.0301505143246587,0.06342450577858799,-0.562647685380625,,
2022-11-09,BTC,-0.2149002026269545,0.07539149655432824,-0.6714324137121748,,
2022-11-16,BTC,0.0523406417943845,0.07656225404536525,-0.6179550052035341,,
2022-11-23,BTC,-0.0034280291085141,0.0762666286756373,-0.6005968305294506,,
2022-11-30,BTC,0.0344385925364263,0.07681596433525023,-0.6899071926802094,,
2022-12-07,BTC,-0.018907667073565,0.0678453905099935,-0.706499154595687,,
2022-12-14,BTC,0.057223457864276,0.06967261922024878,-0.7303681463873171,,
2022-12-21,BTC,-0.0550654247397811,0.07037801028892497,-0.7122843260909792,,
2022-12-28,BTC,-0.0166849670622604,0.06883253780284541,-0.7371605212336954,,
2023-01-04,BTC,0.0185212391183562,0.06920947711171764,-0.7405229887659895,,
2023-01-11,BTC,0.0647706807575554,0.06923101402354481,-0.702844003869753,,
2023-01-18,BTC,0.1527745568067788,0.0764275824102836,-0.6383307835632608,0.05,0.0
2023-01-18,BTC,0.1527745568067788,0.0764275824102836,-0.6383307835632608,0.05,0.0
2023-01-25,BTC,0.115473243426617,0.07957787545353634,-0.5969404471275139,,
2023-02-01,BTC,0.0287970145164284,0.07921134641605763,-0.5302100210163546,,
2023-02-08,BTC,-0.0324219612549577,0.07653002335783295,-0.5303036408881645,,
2023-02-15,BTC,0.05971308903351,0.07677316734525572,-0.49949141180175494,,
2023-02-22,BTC,-0.0059710975698467,0.07667860878084412,-0.4795344263282806,,
2023-03-01,BTC,-0.0224964567625807,0.0757524672302163,-0.45564278923783075,,
2023-03-08,BTC,-0.0819725244048927,0.07866805956454913,-0.5058082175936194,,
2023-03-15,BTC,0.1228934324944688,0.08093648153740053,-0.41518351617764127,,
2023-03-22,BTC,0.1207966811244491,0.08385814628124014,-0.2583044456095758,,
2023-03-29,BTC,0.0380551014087622,0.06331621308676905,-0.23193146792949426,,
2023-04-05,BTC,-0.0061941690735901,0.06365134552399233,-0.36564128734474954,,
2023-04-12,BTC,0.0612312393940963,0.06358551658586914,-0.3187231555068132,,
2023-04-19,BTC,-0.0362357367660061,0.06536703900511377,-0.22669029549902786,,
2023-04-26,BTC,-0.0134973705767591,0.06517266890209956,-0.35284737558827817,,
2023-05-03,BTC,0.0214104158951131,0.06483262525761214,-0.3079199816027739,,
2023-05-10,BTC,-0.0486515056823562,0.06442147016182989,-0.3283178926056618,,
2023-05-17,BTC,-0.0080539351609719,0.06414161941521915,-0.3612216548068823,,
2023-05-24,BTC,-0.0394085865940603,0.06585111505210467,-0.4405401942052095,,
2023-05-31,BTC,0.0339586046887945,0.06521801676928338,-0.3695792141235601,,
2023-06-07,BTC,-0.032007882390154,0.058622478555762546,-0.35969140466188154,,
2023-06-14,BTC,-0.0464224136785924,0.05489926491089111,-0.39273673817864907,,
2023-06-21,BTC,0.1940170494548814,0.06914420896609028,-0.235694501483234,,
2023-06-28,BTC,0.0026116187869889,0.06834712002852542,-0.24196721741139882,,
2023-07-05,BTC,0.0141019119715148,0.06755722980779194,0.05120616351468765,,
2023-07-12,BTC,-0.0038635455382031,0.06752704742243701,0.059926487644979876,,
2023-07-19,BTC,-0.0153568083430036,0.06734528786317429,0.013905593245555625,,
2023-07-26,BTC,-0.0189360464727627,0.06401647094634977,-0.014687014721253444,,
2023-08-02,BTC,-0.0064176074864933,0.05910238858073457,-0.03397167271682833,,
2023-08-09,BTC,0.0138110095121708,0.05314044303558658,0.31017963169675133,,
2023-08-16,BTC,-0.0292111300402111,0.05308071111223164,0.4382927376809993,,
2023-08-23,BTC,-0.07920481625486,0.056088034185886516,0.31527767271685114,,
2023-08-30,BTC,0.033145285174843,0.054762610273446366,0.32905119678521166,,
2023-09-06,BTC,-0.0569008119636365,0.055606963869956616,0.2728956477768332,,
2023-09-13,BTC,0.0184756662761425,0.05578624043546308,0.12938680441652872,,
2023-09-20,BTC,0.0342735808878393,0.05615112966228835,0.18145363779655233,,
2023-09-27,BTC,-0.0282455467736227,0.055439756698983725,0.15487015476281973,,
2023-10-04,BTC,0.0542332759235513,0.05675545908029712,0.15985737700060332,,
2023-10-11,BTC,-0.0330549338246407,0.05652802470684824,0.15139152704834324,,
2023-10-18,BTC,0.0542163899578769,0.05729855741189055,0.3256588383667056,,
2023-10-25,BTC,0.2179933189941991,0.07399121820357274,0.7208437986900951,,
2023-11-01,BTC,0.0271381950764273,0.07254096990325573,0.8374451458767151,,
2023-11-08,BTC,0.0056030289144171,0.05982291143480468,0.7613370380474547,,
2023-11-15,BTC,0.063018104383679,0.06093312399976575,1.0513367680940888,,
2023-11-22,BTC,-0.0121420043559069,0.06119562295468616,0.9278234266589847,,
2023-11-29,BTC,0.0116956407885808,0.06108309054113802,0.8780015019289986,,
2023-12-06,BTC,0.1560700862872703,0.06851349450702934,1.2851136918326205,,
2023-12-13,BTC,-0.0201836786494074,0.06855259340197908,1.2426164342087338,,
2023-12-20,BTC,0.018242123879774,0.06825052260106503,1.101863331915086,,
2023-12-27,BTC,-0.004592864972701,0.06849673140219505,1.1572520152275447,,
2024-01-03,BTC,-0.0141538840939382,0.06799056828158986,1.7088511898215093,,
2024-01-10,BTC,0.0889856928441819,0.06511822017502558,1.8031799520063934,,
2024-01-17,BTC,-0.0841744615308134,0.06998762478433401,1.5760545790544058,,
2024-01-24,BTC,-0.0622530520525969,0.07032598144993235,1.3352641101014764,,
